Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
42	734.5856	16.88952	754.7453	708.0809	614.2219	47.11608	701.41583	555.86786	654.19244	87.71692	798.4941	528.27356	619.06726	110.53596	795.3658	411.51514	1000.0	1000.0	1000.0	927.1	167999	114.05168	20.233341	126.64914	-76.17132	114.05184	20.234781	127.02097	-96.20299	-2.4843264	2.2768843	30.217638	-14.2934	-114.956375	1.7014768	4384.630202054977
43	728.664	14.110482	745.75824	707.54047	627.61664	76.24054	703.4671	538.54443	580.7954	53.139954	703.057	509.47748	574.7243	64.60966	701.0158	528.974	1000.0	973.3	964.4	949.4	171999	114.53711	20.043242	130.97636	-74.153694	114.53739	20.042015	128.97632	-65.05296	-2.508894	2.2725918	25.745047	-13.061948	-115.43272	1.8355892	4498.8280992507935
44	764.36383	9.110989	779.6089	755.98004	706.97644	51.192425	799.8974	656.37994	693.11536	58.66712	801.08	626.9943	733.4959	49.50499	800.7273	666.36304	1000.0	1000.0	1000.0	1000.0	175999	114.97619	19.934027	129.43396	-76.27538	114.97638	19.93232	128.00635	-61.6061	-2.5077975	2.2489352	27.433525	-14.436383	-115.874275	1.652793	4613.8606770038605
45	739.4132	13.42538	754.17114	717.61426	689.14246	55.17291	800.09393	649.10504	712.59894	73.017525	800.4069	633.7169	700.65076	48.73351	797.9704	671.95636	1000.0	1000.0	1000.0	1000.0	179999	115.3556	19.839352	135.65756	-68.66309	115.35556	19.840456	128.1782	-71.204575	-2.50404	2.2531354	25.910084	-12.189329	-116.247154	1.727252	4728.113174200058
46	745.5232	5.0693936	751.6279	739.32764	737.7732	39.99007	799.7443	703.71606	727.7909	41.92501	799.5066	665.78564	730.2457	52.131985	799.6906	658.46796	1000.0	1000.0	1000.0	1000.0	183999	115.72814	19.918768	128.42712	-80.98856	115.72825	19.916887	129.05122	-87.72179	-2.541378	2.216552	27.814585	-12.354361	-116.600105	1.6792483	4842.493998527527
47	745.5273	23.356518	780.6217	715.249	706.41785	62.190212	800.64746	634.1956	737.74963	72.82346	800.5936	631.06726	707.9731	74.52323	798.6405	624.6907	1000.0	1000.0	1000.0	1000.0	187999	115.99673	20.036224	128.25526	-38.187458	115.99677	20.03704	129.24817	-49.80258	-2.5592077	2.2032921	30.714886	-13.981867	-116.88211	1.6187313	4957.497926950455
48	740.8999	19.454723	764.89667	714.5684	751.93176	51.93456	799.60266	660.6347	747.98236	42.313766	802.2924	684.6532	756.5535	49.35627	798.31885	681.87976	1000.0	1000.0	1000.0	1000.0	191999	116.44896	19.648666	134.30893	-73.99855	116.44911	19.64904	129.95029	-56.92955	-2.5767605	2.1987786	27.0106	-14.4656315	-117.319954	1.7290215	5072.9580681324005
49	760.42145	14.89168	785.80756	749.28754	774.8075	23.523443	800.60455	745.88824	765.5574	30.732534	800.3085	702.4635	768.44696	25.699429	799.06805	733.2857	1000.0	1000.0	1000.0	1000.0	195999	116.80223	19.367214	129.18369	-62.114365	116.80235	19.365788	129.14145	-30.105183	-2.5896509	2.2090943	27.485832	-14.005964	-117.667015	1.3698776	5185.641736030579
50	748.4883	12.771753	761.74695	731.7574	685.714	92.129845	817.08044	565.85925	708.4722	111.278015	891.0662	540.969	680.31995	78.35528	797.70123	532.8174	1000.0	1000.0	1000.0	1000.0	199999	117.08968	19.387815	129.27696	-67.88452	117.09018	19.384739	129.68985	-58.67723	-2.591844	2.1832976	29.74305	-13.360277	-117.9426	1.6434693	5313.173932313919
51	748.27234	13.59339	767.9841	734.29474	807.4208	51.13429	895.67035	706.44354	801.967	39.10447	896.0851	721.98553	787.7137	49.864735	867.9675	658.8004	1000.0	1000.0	1000.0	1000.0	203999	117.49003	19.287745	129.89043	-54.948025	117.49022	19.289362	130.76309	-61.963856	-2.6320982	2.1735668	26.782667	-14.5851	-118.35083	1.4981443	5434.320364236832
52	763.2313	21.582705	782.83124	729.0595	705.79614	57.872684	800.6925	622.28754	757.914	76.30144	890.01935	636.13226	705.4756	61.370983	799.09735	612.60895	1000.0	1000.0	1000.0	1000.0	207999	117.73343	19.232252	130.27707	-87.94072	117.73336	19.234184	129.76785	-113.33726	-2.658165	2.1630864	26.597504	-13.447861	-118.57614	1.6355468	5554.112340927124
53	747.9526	9.060368	758.40826	736.07294	693.21356	96.37822	801.02264	575.04236	690.79895	114.43106	799.02466	393.84552	752.41565	59.224663	797.51935	646.2541	1000.0	1000.0	956.8	1000.0	211999	118.0434	18.973173	130.46515	-60.56822	118.04336	18.976795	130.16795	-89.01701	-2.639008	2.1260433	30.21581	-15.542837	-118.878716	1.4997398	5673.9657480716705
54	753.46765	11.701484	763.7911	734.99585	595.40625	180.77867	696.8897	211.70215	597.6926	179.60753	697.3946	187.1199	550.84	215.70847	698.01245	217.12662	1000.0	869.5	871.1	797.7	215999	118.26577	19.025898	130.59047	-85.031296	118.26613	19.023184	130.67648	-69.62664	-2.645142	2.1107485	25.841167	-12.848847	-119.110985	1.492599	5789.434396982193
55	749.93567	13.611314	766.0646	735.77295	654.9615	88.10874	796.2551	549.5044	683.03186	93.55698	887.21075	564.95807	684.3018	92.67223	886.90424	545.36884	1000.0	1000.0	1000.0	1000.0	219999	118.58975	18.930838	134.51692	-99.924835	118.58983	18.928411	137.47081	-70.031654	-2.6493907	2.0994356	26.644732	-13.025925	-119.422356	1.6242242	5906.429060220718
56	759.33984	6.649801	768.0489	750.4504	534.9739	180.17496	801.5192	300.36353	567.5472	200.16061	801.8577	275.4527	608.0742	200.07416	799.5057	278.23044	1000.0	669.2	733.7	795.5	223999	118.74301	18.97571	131.75233	-39.178043	118.74298	18.975552	135.79868	-62.68128	-2.6697547	2.0950103	29.271564	-12.785211	-119.57736	1.3752683	6014.677941083908
57	757.50037	3.8228586	761.8477	752.2782	709.4939	59.583412	799.48566	624.4763	682.75824	81.67586	797.8819	546.9563	762.29346	77.08063	856.00024	627.9984	1000.0	1000.0	1000.0	1000.0	227999	119.13718	18.658857	131.80396	-85.948326	119.1373	18.658253	133.55388	-88.86582	-2.6735518	2.0782204	25.850035	-13.222395	-119.96529	1.4623548	6135.765818357468
58	769.7222	4.071085	776.7131	766.5293	681.92883	54.764835	796.9401	594.58075	690.8091	75.287094	891.46796	618.3015	718.11005	45.644253	803.4284	650.55646	1000.0	1000.0	1000.0	1000.0	231999	119.44755	18.506723	132.1408	-60.0345	119.44758	18.504225	131.14276	-55.947205	-2.7042973	2.071303	25.455585	-15.630516	-120.27857	1.26811	6257.871684789658
59	759.7638	9.022327	770.7854	748.1748	723.93396	61.39419	798.8665	625.69073	752.7218	82.10006	887.915	597.6392	739.2985	43.877052	795.3032	672.35	1000.0	1000.0	1000.0	1000.0	235999	119.77812	18.386688	132.44305	-51.45547	119.77793	18.390568	132.26677	-78.0757	-2.7140465	2.0487013	25.418434	-13.787865	-120.607925	1.5901207	6379.955515623093
60	785.6389	6.4878874	795.18677	778.37384	723.53534	100.424614	892.0631	591.61456	764.13367	91.91779	890.3443	614.86206	697.76074	70.58315	841.6855	622.8405	1000.0	1000.0	1000.0	1000.0	239999	120.07183	18.37308	132.50923	-48.37631	120.07185	18.374577	132.21469	-66.957115	-2.753745	2.0077395	26.821486	-13.044277	-120.89815	1.2866366	6506.265660762787
61	771.34015	9.966744	788.3559	762.9754	694.09314	60.852955	805.57184	580.9246	664.2161	91.86958	858.8572	543.89966	693.03204	74.567314	800.6051	560.53284	1000.0	1000.0	1000.0	1000.0	243999	120.35042	18.146378	137.56459	-79.815094	120.35061	18.146544	132.5522	-63.274536	-2.7462494	2.0027847	27.485632	-13.748541	-121.16364	1.4250302	6625.643567085266
62	773.7041	11.62275	790.9863	758.5118	725.7581	68.39109	808.1308	557.59283	781.4732	50.614334	892.5699	691.77167	758.20557	79.252884	889.765	619.8644	1000.0	1000.0	1000.0	1000.0	247999	120.54389	18.089693	133.8985	-62.533478	120.54395	18.087736	132.93536	-79.40533	-2.7566378	1.9514424	23.52533	-12.86059	-121.343956	1.5240223	6746.05353975296
63	785.67914	7.134571	793.766	775.2764	694.32715	125.25288	801.471	436.42114	629.0847	88.77789	800.8658	545.8375	694.5507	85.493286	799.11945	559.0193	1000.0	953.9	1000.0	1000.0	251999	120.7393	18.146467	132.94106	-55.391815	120.73923	18.144655	133.089	-68.21949	-2.7584932	1.9726518	28.471172	-12.937906	-121.543686	1.3997583	6865.603471755981
64	784.00824	4.6360974	790.9136	778.8169	758.20526	134.7695	893.79974	527.9414	755.1479	102.50503	894.1675	496.07062	822.2329	68.84375	891.92163	668.97125	1000.0	919.9	954.9	989.8	255999	121.05974	17.886368	133.34341	-72.44929	121.05959	17.887045	132.69725	-116.39979	-2.7865813	1.9543325	22.181522	-14.69783	-121.86166	1.4751172	6983.763027191162
65	800.85376	5.9248304	807.82684	793.3718	759.87634	63.77376	893.43024	674.8822	713.2345	149.00507	893.8036	376.59412	783.58923	71.67673	891.7538	681.7629	1000.0	1000.0	914.0	1000.0	259999	121.41962	17.67954	135.2411	-77.2494	121.4197	17.682247	135.82011	-54.752182	-2.8108594	1.9268299	25.919432	-11.7016945	-122.214935	1.4296013	7101.970481157303
66	771.5901	10.973187	789.9836	761.76056	703.5288	149.89154	893.36194	442.59317	714.92114	181.02267	892.94226	216.68355	644.3363	158.35417	890.70844	409.81015	1000.0	930.1	905.4	902.2	263999	121.6945	17.603018	133.96295	-78.23442	121.69473	17.602224	133.99521	-119.14077	-2.8032677	1.9132657	25.54306	-14.27441	-122.489136	1.3446183	7218.1710250377655
67	775.0995	9.477183	783.37897	759.1754	669.3674	73.43733	800.76215	592.36847	739.6275	61.87995	801.72485	668.72797	663.9681	57.491463	798.6726	605.47833	1000.0	1000.0	1000.0	1000.0	267999	121.78475	17.749842	134.04158	-60.360126	121.78461	17.750593	134.79973	-115.46919	-2.7755558	1.9343102	26.44745	-12.407582	-122.579834	1.4982272	7341.400885105133
