Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	AverageAdvEpRet	StdAdvEpRet	MaxAdvEpRet	MinAdvEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	AdvEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
58	679.3828	2.359083	683.10376	676.9535	342.1215	64.389206	479.10132	258.4803	429.0984	115.099335	670.517	272.60138	-6.326739	0.64329153	-4.7967544	-7.484072	372.65454	132.15213	661.9837	189.39972	1000.0	534.0	759.6	12.2	565.5	231999	113.36396	16.844032	124.91536	-25.736881	113.36407	16.843512	124.463806	-59.348755	-2.7440794	2.103175	30.138123	-13.096784	-114.19978	1.2969348	5358.01852273941
59	678.46796	16.346275	705.6159	663.47784	621.6358	135.19159	791.9105	245.18416	593.9139	137.23317	676.3531	190.64186	-7.0808434	0.34520507	-6.665418	-7.7791595	574.3473	122.0508	671.6185	277.83917	1000.0	941.2	933.3	12.0	896.2	235999	113.56056	16.831871	125.33391	-81.84266	113.56065	16.831722	125.44227	-37.51583	-2.7433438	2.0951736	28.201242	-14.312557	-114.3921	1.2632769	5465.904981136322
60	680.48315	8.418555	689.4792	667.82715	480.8143	78.07389	633.86224	390.26636	501.06796	111.77915	642.1262	303.6824	-6.0579143	0.64757806	-4.274836	-6.778869	457.3941	55.066296	598.1291	395.9007	1000.0	833.3	881.4	12.6	764.4	239999	113.80798	16.695183	128.0273	-18.607212	113.80786	16.696316	127.56231	-51.15032	-2.7312891	2.0693426	29.380684	-12.841976	-114.63915	1.1718352	5565.29437661171
61	676.55457	8.0478735	681.74286	662.6431	636.76514	25.385908	700.4909	602.43024	643.31616	58.016083	796.8444	602.54596	-6.6170664	0.26072332	-6.186815	-7.017135	601.92303	84.7714	673.65924	367.12302	1000.0	1000.0	1000.0	12.0	961.8	243999	114.16031	16.577686	127.51321	-32.094307	114.16014	16.580984	125.880714	-72.498856	-2.7261977	2.062309	26.020126	-12.601276	-114.99058	1.3357707	5674.945456504822
62	677.3317	6.6740227	683.447	667.01715	628.2092	78.3522	794.4498	509.8039	505.6159	123.172066	670.2225	214.83363	-6.9774475	0.20090027	-6.594114	-7.356291	556.73083	55.07983	644.28656	495.98074	1000.0	1000.0	852.8	12.0	981.3	247999	114.30493	16.471169	126.17386	-29.026964	114.30488	16.47221	126.37836	-35.80003	-2.7392426	2.049931	21.939861	-12.731217	-115.1205	1.1770387	5785.086912870407
63	680.68915	13.683968	696.17236	658.8184	552.2747	178.83755	734.18634	203.80406	458.50015	200.86522	700.6862	182.64418	-6.420952	0.52472156	-5.628893	-7.5581584	532.21765	123.50704	624.3721	213.33754	1000.0	859.7	733.4	12.0	860.5	251999	114.35384	16.641209	126.28669	-36.760742	114.35388	16.640549	126.25102	-42.82869	-2.7429268	2.0441556	26.94607	-12.8506565	-115.17135	1.2464588	5888.158473968506
64	686.42566	7.192097	697.90125	678.61975	433.69208	220.0551	666.8715	166.17282	483.1797	219.302	793.4437	163.33673	-6.7842493	0.39677292	-6.235869	-7.658557	445.08554	206.07843	663.838	178.44456	1000.0	676.2	736.4	12.0	707.2	255999	114.67043	16.319899	127.492294	-41.662514	114.67042	16.319937	126.880974	-47.163704	-2.7600148	2.036491	24.356533	-13.223906	-115.48561	1.1563298	5982.596509695053
65	679.93726	19.525415	701.97546	656.8155	575.44183	83.296036	700.3878	403.49985	594.1816	71.09397	796.10254	513.4336	-6.990027	0.24442431	-6.424734	-7.28863	539.3978	131.88387	690.65247	239.6818	1000.0	920.6	952.6	12.0	855.1	259999	114.89666	16.288713	127.57798	-52.91483	114.89643	16.29111	127.23707	-68.49114	-2.7844732	2.0157511	22.201065	-14.729366	-115.715706	1.1228065	6086.355448484421
66	689.05194	15.349225	713.5695	674.0567	607.59216	31.693035	652.79016	522.12463	608.84576	42.75036	714.46124	534.15515	-6.5718117	0.41162652	-5.899341	-7.593472	626.181	83.31028	795.1201	459.2882	1000.0	976.4	967.0	12.0	968.7	263999	115.21908	16.048119	127.47868	-33.843475	115.21903	16.04669	126.8561	-45.68029	-2.7785263	2.029665	21.561235	-12.1361885	-116.02964	1.1506746	6198.46529173851
67	703.9123	18.946138	723.8426	673.133	567.49713	115.408165	720.05554	372.22803	575.9513	91.329895	662.95636	345.81546	-6.976654	0.64689267	-5.999797	-8.155491	563.1356	71.598305	662.078	428.26767	1000.0	852.7	939.4	12.0	909.4	267999	115.37435	16.1415	127.59342	-91.275085	115.37439	16.141697	126.95299	-51.879307	-2.8091621	1.9875798	23.289047	-12.296117	-116.18423	1.0973054	6320.678019046783
68	676.26965	10.305377	688.7046	661.26117	759.297	55.53328	798.20996	649.879	780.5985	31.68663	799.33374	696.1554	-7.009478	0.37893006	-6.2595882	-7.637445	746.0045	61.79927	797.3447	621.7218	1000.0	1000.0	1000.0	12.2	1000.0	271999	115.54352	15.993134	127.58784	-38.000984	115.54343	15.993374	127.07157	-30.679657	-2.8063934	1.9800171	24.60858	-14.046616	-116.35141	1.1630733	6432.812647342682
69	701.75354	18.872705	725.0896	674.53284	633.7228	156.8972	797.3812	218.00752	631.6578	146.00352	796.25037	229.8323	-6.8179855	0.54944754	-5.770036	-7.5779037	715.4535	82.60923	798.98987	580.8909	1000.0	934.5	933.9	12.1	1000.0	275999	115.71593	15.9599695	128.33583	-91.00465	115.71593	15.958254	126.92763	-64.613365	-2.8231523	1.982263	21.642353	-12.772596	-116.518684	1.2968215	6546.143602132797
70	706.71423	20.804956	739.62024	686.064	550.9583	158.12053	796.78925	237.6882	690.3835	84.33769	797.0699	548.7841	-6.704029	0.2240269	-6.3292074	-7.186641	597.7086	199.66408	795.3058	224.67506	1000.0	844.3	979.2	12.0	866.8	279999	116.01398	15.9501915	127.77314	-50.176647	116.01392	15.950668	128.97778	-48.998566	-2.8519068	1.9621618	25.28875	-13.0405655	-116.81724	1.1854956	6649.756199836731
71	709.45874	5.406488	715.7605	701.7986	490.89423	93.16495	598.56903	274.5049	590.79114	99.705124	701.5555	389.97113	-6.4813356	0.43726864	-5.374028	-6.98449	401.65665	139.88593	571.8248	159.86922	1000.0	760.0	898.7	12.1	614.3	283999	116.25095	15.745273	128.315	-52.257362	116.25086	15.74693	128.30884	-60.849953	-2.8538413	1.9622984	23.963184	-12.565833	-117.03984	1.0759182	6744.9293920993805
72	705.32385	12.16114	713.84546	684.32275	731.90393	55.873478	795.2815	599.95996	701.8319	35.69862	767.22644	645.58466	-6.756163	0.5865547	-6.0019875	-8.109746	724.5869	54.63389	795.52454	619.4972	1000.0	1000.0	1000.0	12.0	1000.0	287999	116.39394	15.833525	129.07817	-46.108356	116.39394	15.833981	128.94856	-41.62157	-2.8598142	1.9449458	24.451874	-12.575013	-117.18772	1.2088879	6859.80779004097
73	700.81445	2.654047	703.56616	697.11194	672.108	95.77262	798.4983	541.4611	630.69586	138.69405	798.41724	392.74792	-6.431958	0.34336904	-5.8295927	-6.9274483	694.5798	95.9803	797.5894	515.7249	1000.0	989.4	925.5	12.0	970.6	291999	116.60729	15.795166	128.56926	-60.277657	116.60738	15.795391	127.87729	-70.437675	-2.854317	1.9633243	24.604168	-13.07926	-117.39276	1.1392925	6967.58167719841
74	714.2088	8.190568	721.16724	700.7112	714.3956	106.066635	801.7824	488.6444	674.41724	146.70268	801.77167	302.59943	-6.973848	0.31325126	-6.622106	-7.5254683	702.1317	71.28518	799.64233	585.1288	1000.0	954.4	946.6	12.0	985.2	295999	116.81629	15.711099	128.71338	-47.16357	116.81629	15.713215	127.91531	-60.87181	-2.8553472	1.9416271	27.543293	-14.097165	-117.60419	1.1418073	7076.001970529556
75	706.468	8.227722	719.3353	698.9038	426.79486	137.62233	700.31976	203.87532	594.32983	144.70398	795.5739	312.25214	-7.271037	0.344268	-6.4521875	-7.790071	523.9437	174.86748	795.5788	200.6891	1000.0	665.3	894.3	12.0	802.9	299999	117.09681	15.359128	129.4405	-31.72991	117.09668	15.3581705	128.61084	-51.630527	-2.8498344	1.9469548	21.678497	-12.682409	-117.88373	1.1956666	7175.24777507782
76	715.31616	15.584683	736.7936	696.54596	606.64703	63.848545	704.2924	520.5569	544.4667	153.32367	798.0478	315.18173	-6.748796	0.65142125	-5.4987984	-7.7393675	598.0132	154.3718	787.6273	232.71959	1000.0	1000.0	796.0	12.0	881.4	303999	117.27543	15.327127	130.64897	-49.16757	117.2755	15.326409	130.33919	-38.309322	-2.8470004	1.9394985	27.89325	-11.853895	-118.06171	1.100233	7279.21852183342
77	714.2481	7.3044043	724.9083	705.4841	587.1431	84.43444	711.8075	429.23303	493.7337	168.43199	700.3915	187.84846	-7.405484	0.39039266	-6.860762	-8.283875	421.2382	174.42505	645.3823	186.80145	1000.0	938.8	777.2	12.0	686.0	307999	117.43973	15.426183	128.6801	-60.38178	117.43962	15.428368	128.61041	-71.901535	-2.8371994	1.9405885	25.671309	-11.427677	-118.22964	1.0942241	7376.272668838501
78	712.19476	11.166654	730.7764	702.74176	659.6779	69.239174	795.22656	596.8767	612.4469	95.480034	778.5009	419.68063	-7.3516893	0.2740442	-6.819085	-7.89149	633.20483	98.25896	797.23914	489.04556	1000.0	990.6	955.2	12.0	964.0	311999	117.5998	15.437789	129.40558	-51.73997	117.59967	15.438253	133.05482	-55.491222	-2.8787856	1.8993232	23.818499	-11.86719	-118.37908	0.99997693	7483.0907208919525
79	734.0377	9.206427	745.84155	720.004	550.79895	184.7159	799.762	241.8734	613.08655	108.595535	795.81415	436.0168	-7.081624	0.41387895	-6.0633	-7.613572	589.55786	118.31657	794.02985	392.0814	1000.0	816.9	902.8	12.0	912.0	315999	117.76586	15.358013	129.37807	-36.93643	117.76574	15.358758	128.66844	-52.546974	-2.8768435	1.9378966	25.124252	-12.400476	-118.551544	1.1971991	7586.0630671978
80	714.7023	20.31617	738.6818	691.88513	582.54346	111.62136	797.0255	489.36078	634.51434	97.36381	796.5993	501.38736	-6.15216	0.81465465	-4.975847	-7.348078	668.0508	113.350525	796.0001	472.36313	1000.0	897.6	965.3	12.0	947.2	319999	118.03006	15.061402	129.1214	-25.295088	118.02994	15.062653	129.14612	-34.73612	-2.8707776	1.9486092	26.60069	-15.786738	-118.815125	1.0934995	7692.179846763611
81	723.4741	9.54739	732.91583	707.62683	542.4315	150.37566	796.26276	183.74689	546.6229	133.50162	794.30493	393.89008	-7.1520967	0.5606783	-6.6691585	-8.617235	510.28223	191.38759	788.4593	212.67796	1000.0	811.7	805.0	12.0	792.7	323999	118.31052	14.7913	129.47643	-42.4291	118.31059	14.790032	129.29556	-42.507786	-2.8669298	1.9592346	25.24687	-14.141179	-119.10378	1.0785156	7791.640816926956
82	722.6703	6.4945855	733.422	717.3207	702.0585	157.16656	796.8688	243.92795	734.0868	80.617065	797.83154	596.7941	-7.167318	0.40176547	-6.3834248	-7.5559587	670.6139	136.00085	811.4712	447.52267	1000.0	939.4	1000.0	12.1	930.0	327999	118.4607	14.78156	129.82076	-43.302	118.46076	14.782061	129.54393	-28.335638	-2.874259	1.9022065	32.079025	-13.936651	-119.243774	1.0958024	7898.916898012161
83	720.11475	18.333202	751.5207	705.5349	547.83887	155.16927	704.2654	177.08392	530.3508	226.39725	793.8343	160.47485	-7.264469	0.56588477	-6.2738466	-8.183123	514.1881	208.73476	769.78143	196.35692	1000.0	831.9	778.7	12.0	777.3	331999	118.58414	14.8773	130.37236	-67.021935	118.58415	14.875702	129.36067	-39.091377	-2.8515253	1.9179806	25.479801	-12.159484	-119.364006	0.9211593	7998.552425861359
84	733.5239	22.46103	755.2312	696.77216	488.4505	166.93893	659.41785	178.35777	573.5703	169.08716	796.41046	181.42172	-7.30624	0.34319058	-6.816259	-7.99144	566.7797	150.13095	834.64856	183.99194	1000.0	757.1	852.1	12.0	875.3	335999	118.66847	14.881249	130.24142	-57.558018	118.66828	14.883255	129.70236	-60.970016	-2.880856	1.8918487	44.466957	-13.600196	-119.44866	0.9883515	8100.988198041916
85	722.13635	12.993294	739.17914	702.6124	644.8668	123.8358	782.27655	408.6198	659.7509	179.13286	796.60724	200.07205	-6.625486	0.4784875	-5.7782383	-7.420083	659.5522	111.686806	748.14417	367.17422	1000.0	950.1	903.0	12.0	958.0	339999	118.79365	14.779883	131.01662	-18.744429	118.79376	14.780158	130.78677	-32.57842	-2.8768444	1.9026498	38.564278	-13.925928	-119.56994	0.9379259	8207.700506448746
86	728.28156	12.4504795	743.7884	711.60364	607.0159	202.70432	795.07697	207.9364	570.3695	174.89755	795.9815	253.6156	-6.483316	0.6791403	-5.385223	-7.7741785	659.5937	176.85095	801.7912	203.87184	1000.0	843.6	880.2	12.0	927.0	343999	119.06614	14.681451	130.35701	-57.82308	119.06609	14.679701	129.85878	-20.99771	-2.8826559	1.8769152	28.443922	-12.514599	-119.84412	0.9974377	8312.8838326931
87	725.72546	13.237868	741.4242	706.6099	550.51117	24.691616	595.72314	510.25928	521.99915	152.21016	673.44165	233.84361	-6.380265	0.56737876	-5.4401646	-7.067685	656.84607	96.130646	776.19244	514.89	1000.0	975.3	874.2	12.0	1000.0	347999	119.23535	14.697147	130.9159	-40.410545	119.23528	14.698704	131.31078	-44.827652	-2.857802	1.9179305	28.280218	-12.645402	-120.00657	1.0996199	8422.013287067413
88	742.67706	7.8542147	751.0969	734.0012	508.88837	138.11513	702.8949	288.0606	533.6486	177.08356	728.28705	210.76399	-6.9775376	0.73693913	-5.5369477	-8.183801	474.6101	147.62375	712.62195	192.63106	1000.0	747.3	814.7	12.0	742.0	351999	119.4369	14.515138	130.43924	-39.338585	119.43685	14.516456	130.04092	-31.333637	-2.87551	1.8798871	25.718697	-14.935811	-120.20217	1.0902154	8519.38465476036
89	734.8777	13.922531	750.8771	717.4598	629.91394	136.96918	796.1139	290.01425	659.9389	90.97513	795.99036	535.4315	-6.428721	0.40472558	-5.739447	-7.1373887	598.91766	145.72891	795.1766	258.08755	1000.0	921.9	971.2	12.0	909.2	355999	119.59665	14.400457	130.28893	-24.178814	119.59676	14.400253	130.15633	-36.579197	-2.9018497	1.8446252	27.91921	-17.262712	-120.35508	0.97051483	8625.937232732773
90	738.22217	10.645588	748.4367	721.5953	544.8604	176.7566	734.953	197.28871	697.39685	76.29256	758.1176	504.7782	-7.2437353	0.5872429	-6.4496546	-8.427292	651.4603	105.27196	758.7628	421.17694	1000.0	760.0	950.2	12.0	908.4	359999	119.62441	14.76529	130.81052	-55.050674	119.62437	14.76566	130.54004	-44.661472	-2.8868346	1.8503841	23.704235	-14.013111	-120.39146	1.0252138	8730.050847768784
91	728.8395	11.411984	744.8991	713.1977	544.61884	149.0407	793.1858	236.69252	514.5705	169.85428	702.6039	189.56773	-6.70379	0.796019	-5.3728247	-8.354614	523.5211	168.70235	767.97687	202.09105	1000.0	825.3	824.2	12.0	839.1	363999	119.7619	14.707669	130.54408	-73.77581	119.76195	14.704978	130.42207	-30.008736	-2.8824828	1.8375773	24.234976	-12.32147	-120.53	1.0695605	8831.488127470016
92	744.6755	14.304982	762.96625	728.9166	650.9087	118.99123	774.00433	356.8038	701.0995	112.9627	820.815	415.56155	-6.9973183	0.5703694	-6.3712916	-8.40783	640.25006	96.07181	778.5817	497.74667	1000.0	920.0	962.5	12.0	934.8	367999	119.93816	14.578248	130.77919	-46.130287	119.93807	14.577852	130.82549	-51.940388	-2.8867588	1.8464509	24.041393	-14.499138	-120.70836	1.0240679	8938.169165611267
93	732.8336	12.380796	746.75006	717.2488	666.9725	143.30678	796.9458	361.73407	639.2413	175.71832	794.7519	280.71786	-6.4276495	0.50175714	-5.837427	-7.3081555	723.83673	30.756306	792.821	690.751	1000.0	903.5	892.8	12.0	1000.0	371999	120.1291	14.6374235	131.57072	-63.40498	120.12907	14.639259	131.05829	-46.04898	-2.885493	1.8239367	24.840832	-12.158493	-120.88745	0.9813033	9047.358439922333
94	731.45483	17.0424	751.06323	711.8678	562.6979	78.50682	657.6224	401.68814	596.5526	168.32977	792.10913	272.9859	-6.476284	0.50870246	-5.9179544	-7.436703	710.4999	67.09479	785.8972	529.6392	1000.0	862.0	844.6	12.0	976.0	375999	120.19998	14.839016	132.02718	-43.98255	120.19987	14.838009	131.41745	-46.85879	-2.9152615	1.8179079	26.15262	-13.782391	-120.96788	1.0125632	9155.070898532867
04	27.209263	700.8455	636.4877	296.91513	84.70483	503.2215	219.98938	428.9455	172.67552	680.06055	189.51585	-3.2244384	1.0321283	-1.500219	-4.762083	336.27335	145.58995	675.7348	231.43446	1000.0	445.8	660.4	17.2	498.1	379999	113.42852	15.29015	131.09097	-38.97568	113.42864	15.292763	131.11418	-50.864815	-2.4826138	2.1508217	27.693068	-13.245359	-114.108	2.0617785	7644.277489423752
96	644.6437	12.842841	657.9495	623.4825	475.4782	128.91106	687.0715	295.92944	445.62036	88.69588	559.52655	260.99133	-2.645371	0.9120666	-1.2064049	-4.282992	310.37552	71.168755	499.44565	225.6612	1000.0	799.4	764.0	17.5	535.3	383999	113.41622	15.422099	134.35614	-32.524876	113.41623	15.421054	135.12975	-31.049318	-2.4613435	2.151967	24.27847	-12.87306	-114.10972	1.7558911	7724.271839618683
97	634.7791	19.422297	657.055	604.53577	355.06424	88.406265	503.26758	260.5087	333.89124	78.60033	491.6076	253.30838	-5.62978	1.7783047	-2.8256571	-7.945739	306.93536	60.450928	414.37076	243.96999	1000.0	551.6	533.8	17.1	458.4	387999	113.42945	15.497476	133.3873	-49.30977	113.42986	15.495167	132.3273	-57.520176	-2.4661157	2.1051157	27.419277	-12.359961	-114.11066	1.9359466	7795.826665639877
98	638.6594	13.9463625	654.06274	620.4213	576.58875	45.004993	641.7327	499.27432	526.2162	82.495224	649.3662	386.0711	-6.1110697	1.9027839	-2.9279864	-8.095686	580.73645	79.117836	693.0916	458.19797	1000.0	943.2	853.9	17.4	886.9	391999	113.49959	15.375012	136.3529	-54.227627	113.49944	15.378254	134.90283	-82.55841	-2.456479	2.1593728	28.646067	-12.433599	-114.18348	1.7716092	7888.83420586586
99	632.60736	16.527128	647.05444	604.9937	585.8317	92.5777	700.77216	415.43127	558.47107	127.08252	703.56525	370.20877	-6.3457694	1.2552518	-3.5550518	-8.232122	675.2696	71.61021	741.0713	533.7564	1000.0	894.3	854.3	18.5	973.0	395999	113.57189	15.500503	130.2964	-63.42142	113.572	15.500793	130.79866	-59.14565	-2.4749465	2.129577	27.097212	-12.895235	-114.25827	1.8552108	7983.091000318527
100	657.0829	6.1786585	667.11707	650.50323	506.93442	33.77956	539.2897	443.13312	507.49405	46.684208	569.2689	404.2618	-5.3168216	1.0196894	-3.5563157	-6.619187	346.75787	77.3988	485.7456	261.48163	1000.0	887.7	907.7	18.2	559.8	399999	113.66136	15.4309	132.33157	-75.99895	113.66125	15.4318495	137.94371	-37.790867	-2.4752429	2.1108963	23.983833	-11.81225	-114.341644	1.6508894	8075.943582057953
