Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
41	794.17096	3.4025893	797.77893	789.3426	806.82605	232.4697	905.24677	126.68458	904.4916	6.6634536	923.6144	898.9984	894.83093	7.7716894	901.93665	872.9356	1000.0	904.7	1000.0	1000.0	163999	114.82805	25.28686	150.5771	-54.439247	114.82856	25.283175	148.91537	-37.653896	-2.3970597	2.4252608	32.56605	-12.893913	-115.75972	5.2887754	4202.28418469429
42	793.93097	6.065262	800.9438	785.6399	530.067	376.926	901.72186	44.62859	508.93823	384.3938	998.9041	50.04046	645.44525	308.937	938.2316	110.24513	1000.0	635.7	593.6	792.9	167999	115.09652	25.164345	155.29964	-36.988316	115.09651	25.162268	153.87155	-41.08681	-2.4008713	2.409406	28.751797	-12.992436	-116.03855	5.2441063	4304.058082818985
43	618.3257	317.5539	806.38696	68.33397	659.3695	398.64612	1003.63727	45.897594	753.2361	347.82962	998.7046	44.91854	754.72864	352.54706	979.83215	49.414795	782.75	736.7	826.4	825.9	171999	115.56036	24.8432	164.11661	-34.47763	115.56107	24.83415	160.99814	-33.735554	-2.407596	2.3784468	27.418686	-14.655674	-116.47594	5.092012	4410.836514949799
44	643.7598	286.81567	792.2452	70.20279	620.9728	355.6655	906.11957	48.16405	517.99426	389.53427	915.2408	82.05708	347.90314	313.12247	902.43353	79.14249	825.2	702.5	586.3	421.1	175999	115.84697	24.77384	167.28798	-37.56861	115.84724	24.769077	163.72887	-32.016598	-2.4522407	2.3692415	32.68435	-13.017067	-116.75557	5.3934107	4509.850107431412
45	475.63885	374.0237	814.8232	23.560448	656.3332	406.61426	1004.6581	31.240095	761.22235	302.82336	1004.58685	214.07861	713.7023	330.70837	1002.9268	103.35953	619.2857	673.8	793.3	771.1	179999	116.09833	24.67685	171.50166	-30.930887	116.09861	24.670353	164.8901	-28.369505	-2.4217489	2.3539994	31.644619	-13.691732	-117.00613	5.4147835	4615.7825319767
46	647.2053	305.98117	814.47125	35.443165	948.3906	48.181934	1001.0678	895.3062	902.0705	3.6707616	908.48553	895.54114	916.96924	39.472458	999.6207	888.3652	815.8	1000.0	1000.0	1000.0	183999	116.25496	24.703772	170.24837	-29.760473	116.25538	24.6983	166.0409	-44.68202	-2.4293826	2.3527575	30.25815	-14.058117	-117.13908	5.675183	4731.481909275055
47	799.2296	1.899518	801.6103	797.0797	700.321	282.8171	901.82544	157.01059	910.3068	24.54316	983.4683	895.8755	748.952	298.97098	902.25104	99.88665	1000.0	803.2	1000.0	850.6	187999	116.42429	24.535723	175.4935	-41.366596	116.42474	24.52558	171.79773	-22.273876	-2.3807142	2.3642612	32.991516	-17.539742	-117.31138	5.7917314	4842.962500572205
48	657.0275	276.96567	801.3611	103.15664	901.1849	2.2093673	903.58606	897.215	900.9476	2.777199	904.1549	895.19794	909.83203	28.777182	996.0976	898.027	820.6	1000.0	1000.0	1000.0	191999	116.61493	24.494669	180.4729	-44.09589	116.615	24.491245	173.79164	-26.168835	-2.4212618	2.3276238	30.393755	-17.715715	-117.46684	5.758984	4959.643487215042
49	657.73206	282.7348	808.8749	92.574005	606.11127	358.24316	902.54205	152.70601	590.5326	379.05002	902.8218	60.20548	772.9693	251.45462	900.9827	194.69475	822.2	690.4	676.7	871.2	195999	116.77547	24.509094	179.0907	-50.427048	116.77522	24.505167	178.1286	-45.701157	-2.3735607	2.3725104	38.793243	-14.718833	-117.617256	5.63897	5066.922965526581
50	639.91345	294.2364	798.2468	51.895275	899.13416	3.8719923	906.0418	891.5394	899.3631	6.8349032	915.59656	891.5623	884.2289	41.137146	907.0715	762.04333	818.6	1000.0	1000.0	1000.0	199999	117.10389	24.194626	188.77966	-31.604094	117.10372	24.192451	189.56853	-40.427174	-2.3962326	2.3367243	34.032166	-12.757153	-117.948044	5.3798766	5184.733516454697
