Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
36	776.81177	10.044297	786.45746	760.13116	896.52673	1.3487393	899.26013	894.18604	895.04376	2.3423133	898.5884	890.91675	797.1754	244.56291	894.69635	68.876656	1000.0	1000.0	1000.0	917.2	143999	111.9431	29.313852	132.42273	-25.757204	111.943	29.313093	131.8138	-21.253328	-1.9578694	2.5668964	26.642591	-12.425251	-113.00939	4.978468	3737.1259520053864
37	773.171	4.4669905	779.61676	768.86383	888.4232	30.320395	900.28796	797.51733	897.2689	2.722751	901.12134	892.3158	882.1377	28.191513	899.1526	798.68054	1000.0	1000.0	1000.0	1000.0	147999	112.79801	29.105211	133.3028	-36.445362	112.79838	29.102978	131.15279	-21.266323	-1.9851978	2.574443	28.134169	-13.326295	-113.87704	4.959495	3854.465200662613
38	758.98987	32.52885	783.6167	703.45544	856.6134	35.123592	897.633	777.6356	822.51843	140.73593	892.7333	405.72083	784.02704	197.2382	890.8848	194.18102	1000.0	1000.0	952.9	926.6	151999	113.47602	28.932077	132.41928	-38.62492	113.47582	28.931181	132.35738	-65.316895	-2.0708573	2.5655806	30.29114	-13.402645	-114.52587	4.9221835	3967.7747893333435
39	783.1656	12.524277	795.1924	765.44885	887.1821	28.088194	899.51654	803.044	877.6911	44.984512	898.688	746.6985	881.395	32.14696	894.59406	785.09753	1000.0	1000.0	988.3	1000.0	155999	114.01854	28.614178	134.55148	-30.389746	114.01815	28.613993	132.20097	-30.499498	-2.0210598	2.5539062	33.677586	-13.189119	-115.04779	4.8181024	4083.7578041553497
40	720.381	95.42493	782.5877	555.2813	922.4476	38.59191	1000.0235	899.768	968.4501	42.911896	999.836	898.66595	943.4708	46.32367	995.20245	892.91846	924.75	1000.0	1000.0	1000.0	159999	114.68112	28.335995	134.13751	-48.735683	114.68113	28.333605	132.73296	-24.692171	-1.9980075	2.5097713	33.451366	-14.256789	-115.68715	4.5690756	4201.745532751083
41	760.4296	6.076299	764.8136	750.00885	895.9669	1.8257352	899.03687	891.38934	864.7518	41.613388	898.36145	800.0829	886.43164	12.948838	898.54443	856.23914	1000.0	1000.0	1000.0	1000.0	163999	114.92959	28.48631	133.35028	-24.696896	114.92968	28.484598	133.34854	-23.51229	-2.0115228	2.5261612	47.465195	-14.473197	-115.934	4.8315845	4320.636350631714
42	754.98785	18.240902	775.45074	727.6527	886.71857	30.197102	899.64264	796.28955	897.74414	2.4189527	901.8127	893.84576	884.1771	29.673914	896.7062	795.3783	1000.0	1000.0	1000.0	1000.0	167999	115.57973	28.050402	134.15492	-40.62189	115.57969	28.048141	133.30774	-41.973328	-2.0617814	2.5211465	31.94173	-13.644818	-116.597244	4.8752713	4441.841995477676
43	639.5807	254.29895	788.48834	131.80806	868.3883	38.44201	898.76324	799.6007	850.7703	89.28251	897.984	601.0121	881.4108	19.555567	895.96515	831.6728	827.8	1000.0	981.2	1000.0	171999	116.14334	27.608747	134.8075	-29.851543	116.14289	27.609646	133.49191	-30.674944	-2.0994163	2.5187404	36.464287	-12.934851	-117.14083	4.4746475	4561.896691560745
44	762.97003	14.001389	779.8893	741.2019	868.61926	44.27974	900.07635	798.99567	869.03845	45.233112	899.81494	799.18335	896.0584	1.8489687	898.72504	891.9542	1000.0	1000.0	1000.0	1000.0	175999	116.64482	27.195822	135.27031	-38.066635	116.64492	27.19422	134.39172	-57.707157	-2.1120632	2.4768214	30.365099	-14.0661125	-117.62914	4.5723944	4682.891972780228
45	771.8891	6.6131263	779.9692	762.3377	887.7887	29.046438	898.865	800.67957	887.0789	28.899563	899.0175	800.46094	882.1999	29.16113	894.88306	794.91235	1000.0	1000.0	1000.0	1000.0	179999	117.1395	26.9368	134.4729	-31.834156	117.13944	26.93664	133.71011	-29.801502	-2.1176877	2.4529562	27.421682	-14.195999	-118.12263	4.5666943	4803.743957281113
46	763.0102	18.360483	785.19385	736.1803	880.4129	37.50089	900.3408	803.90967	898.8605	1.255987	901.50714	896.981	897.55206	0.82284707	898.6229	895.95966	1000.0	1000.0	1000.0	1000.0	183999	117.84436	25.970943	159.95296	-32.247944	117.84359	25.973894	174.12515	-27.488464	-2.098398	2.5225608	28.31997	-15.274343	-118.82812	5.122389	4922.498622894287
47	39.641052	132.4119	649.9375	-5.2259626	13.666704	6.9622808	26.055782	1.3896443	15.80887	8.794072	24.727327	1.3897104	15.244222	3.7192814	22.205587	10.681574	101.82927	76.4	80.8	76.6	187999	121.11878	27.261642	217.79497	-112.76558	121.11956	27.266058	221.79347	-108.93912	-0.71832204	3.4165468	39.45186	-13.592044	-122.7881	10.464123	4997.879302740097
48	85.08249	167.71552	666.5947	3.788876	498.61542	361.98978	797.26697	47.233788	235.50313	298.3145	794.2226	32.474705	753.43207	206.05489	845.6846	137.6824	180.13637	639.5	329.1	923.1	191999	137.6579	35.01556	206.87137	-99.68803	137.65717	35.020004	204.93872	-101.16381	-0.12966752	3.0702004	26.80878	-12.766272	-139.36449	10.878571	5101.889381885529
49	81.25511	107.63134	511.4105	29.340363	406.84506	364.9649	901.59973	50.622826	608.0755	363.25223	899.7932	39.197033	407.67136	353.4414	897.2149	22.33756	173.44444	504.8	734.3	487.8	195999	135.72528	35.160908	163.4093	-70.10116	135.72508	35.159008	163.28142	-41.781643	-1.8989877	2.5382996	35.559334	-13.07805	-136.73378	8.004389	5203.801363229752
50	733.19855	46.048042	779.1529	663.52966	879.2062	17.012295	897.80896	852.6516	806.0737	197.06882	897.1406	222.0417	867.88885	57.97994	900.4794	698.87634	1000.0	1000.0	927.6	982.5	199999	130.8113	34.80753	154.92314	-40.156147	130.81175	34.807743	154.5243	-43.33913	-2.0480306	2.6066647	26.807991	-13.7484455	-131.79286	7.852381	5322.218582391739
51	573.9398	311.8065	798.2503	96.5441	903.14075	25.069662	974.53094	872.19855	892.1538	36.18775	960.5574	801.95416	886.5187	13.843913	897.33923	862.2275	731.0	1000.0	1000.0	1000.0	203999	127.54381	33.829052	152.48708	-39.46992	127.5433	33.830784	150.5647	-31.565283	-2.0059736	2.5845277	32.969402	-14.716936	-128.50146	7.2318926	5440.8333830833435
52	755.3555	17.176495	777.64276	732.4224	826.1992	218.2355	902.4528	171.5244	822.8543	224.92818	901.0918	148.11833	596.84216	303.0978	898.7837	181.87236	1000.0	920.9	919.5	678.9	207999	125.20186	32.847992	147.62334	-38.155754	125.20171	32.848034	147.4334	-46.00142	-1.9481319	2.6298077	36.47402	-12.347328	-126.17066	6.793444	5552.536523342133
53	788.3231	6.3392177	793.74316	778.1679	888.17957	29.190933	904.34656	802.1697	895.5582	6.69294	905.3537	883.1152	886.9795	27.090075	901.7158	806.7158	1000.0	1000.0	1000.0	1000.0	211999	123.75889	31.550117	144.64507	-47.440308	123.75834	31.549002	145.02507	-42.505978	-1.9912143	2.6131682	26.857483	-13.45029	-124.72121	6.0004897	5672.387192726135
54	778.3387	16.289618	795.0306	751.5122	890.03046	52.727528	994.4066	799.5271	883.3511	35.664425	903.2064	805.67804	884.3761	32.08708	914.3056	806.69836	1000.0	1000.0	1000.0	1000.0	215999	122.41902	30.931313	142.8523	-34.725075	122.41942	30.928034	143.02081	-26.28715	-2.0458348	2.5820158	27.08247	-14.716145	-123.365234	5.791686	5792.934113264084
55	734.14166	54.218792	780.961	642.19415	888.81964	28.425282	900.5178	803.6324	888.51385	30.867676	900.1898	795.9986	877.2062	38.102684	898.2658	800.5113	952.5	1000.0	1000.0	1000.0	219999	121.60722	30.326977	141.48653	-51.085953	121.60746	30.32549	141.66373	-63.024864	-2.0952816	2.5860364	26.280989	-14.295086	-122.54502	5.3188515	5912.804882049561
